"Census Blockgroup","Children","Children_wNULLvalues","Elderly","Elderly_wNULLvalues","NonWhite","NonWhite_wNullvalues","Poverty","Poverty_wNULLvalues","Education","Education_wNULLvalues","English","English_wNULLvalues","Elevation","SeaLevelRise","Precipitation","Diabetes","MentalHealth","Asthma","Disability","Disability_wNULLvalues","HousingQuality","Homeless","LivAlone","LivAlone_wNULLvalues","FloodHealthIndex","FloodHealthIndex_Quintiles"
"060750479021","0.116653","0.116653","0.172","0.172","0.54","0.54","0.290542","0.290542","0.914","0.914","0.086","0.086","174.01","0","0.000647165","4.3","12.69","2.7109","0.092","0.092","6.23053","4.6154","0.325","0.325","41.8731","2"
"060750166002","0.066462","0.066462","0.055","0.055","0.297","0.297","0.232256","0.232256","0.97","0.97","0.077",,"256.262","0","0.00354937","6.4","14.39","3.6513","0.081","0.081","8.65052","3.7988","0.34","0.34","41.8597","2"
"060750206002","0.0742350496","0.0742350496","0.11000004935","0.11000004935","0.273","0.273","0.17516810451","0.17516810451","0.97200062871","0.97200062871","0.02700003397",,"107.993","0","0","6.0659","6.0952","3.1515","0.14000004166","0.14000004166","12.3153","2.1589","0.49500025508","0.49500025508","41.8464","2"
"060750302022","0.096601","0.096601","0.087","0.087","0.514","0.514","0.242551","0.242551","0.942","0.942","0.056",,"233.632","0","0.00838558","4.3","8.28","2.8093","0.024",,"14.9966","3.7988","0.403","0.403","41.8463","2"
"060750329021","0.15669619339","0.15669619339","0.22000020458","0.22000020458","0.718","0.718","0.24654825007","0.24654825007","0.80400104205","0.80400104205","0.17500012323","0.17500012323","154.284","0","0.000824116","4.3","8.28","2.8093","0.10900009451","0.10900009451","2.43704","1.8761","0.2730002967","0.2730002967","41.6064","2"
"060750305003","0.14419003213","0.14419003213","0.26900003571","0.26900003571","0.471","0.471","0.16406602671","0.16406602671","0.89600022966","0.89600022966","0.07500001007",,"388.737","0","0.00504166","3.6028","9.9106","1.9481","0.2060000195",,"3.01344","0.2606","0.33300008256","0.33300008256","41.5997","2"
"060750401001","0.108746","0.108746","0.139","0.139","0.4","0.4","0.264266","0.264266","0.91","0.91","0.159","0.159","171.334","0","0.00227976","3.1914","6.672","1.9184","0.116","0.116","6.90449","0.3448","0.384","0.384","41.5597","2"
"060750451002","0.102118","0.102118","0.135","0.135","0.551","0.551","0.386899","0.386899","0.892","0.892","0.063",,"181.582","0","0.00143174","3.2159","6.7129","1.9364","0.077","0.077","6.71946","4.6154","0.379","0.379","41.5264","2"
"060750262002","0.162424","0.162424","0.173","0.173","0.884","0.884","0.276474","0.276474","0.77","0.77","0.197","0.197","226.476","0","0.000651356","8.2","14.28","4.4834","0.09","0.09","2.50456","0.5207","0.065","0.065","41.2998","2"
"060750479022","0.116653","0.116653","0.172","0.172","0.54","0.54","0.290542","0.290542","0.914","0.914","0.086","0.086","176.997","0","0.00111789","4.3","12.69","2.7109","0.092","0.092","3.42634","4.6154","0.325","0.325","41.2264","2"
"060750426021","0.20678680303","0.20678680303","0.15299999408","0.15299999408","0.45","0.45","0.16531352323","0.16531352323","0.90499985752","0.90499985752","0.08700034748",,"136.771","0","0.00708695","3.5872","8.8022","2.2008","0.09299995875","0.09299995875","4.36681","4.6154","0.27100060406","0.27100060406","41.2262","2"
"060750327004","0.142917","0.142917","0.179","0.179","0.656","0.656","0.216353","0.216353","0.841","0.841","0.179","0.179","221.858","0","0.0063936","4.3","8.28","2.8093","0.097","0.097","3.31858","1.8761","0.159","0.159","40.9463","2"
"060750327003","0.14291685708","0.14291685708","0.178999821","0.178999821","0.656","0.656","0.21635278365","0.21635278365","0.840999159","0.840999159","0.178999821","0.178999821","197.964","0","0.00255138","4.3","8.28","2.8093","0.096999903","0.096999903","4.89796","1.8761","0.158999841","0.158999841","40.933","2"
"060750351003","0.161644","0.161644","0.171","0.171","0.675","0.675","0.209019","0.209019","0.871","0.871","0.103","0.103","70.5641","0","0.00202843","4.3","8.28","2.8093","0.079","0.079","2.6087","1.8761","0.248","0.248","40.9329","2"
"060750211002","0.1495121588","0.1495121588","0.11400010723","0.11400010723","0.319999","0.319999","0.14659308162","0.14659308162","0.9850010707","0.9850010707","0.01000000942",,"105.254","0","0.00315382","6.148","6.4193","3.1891","0.09200004938",,"12.2869","2.1589","0.32300040846","0.32300040846","40.8729","2"
"060750451001","0.102118","0.102118","0.135","0.135","0.551","0.551","0.386899","0.386899","0.892","0.892","0.063",,"174.806","0","0.000795806","3.2073","6.7006","1.9295","0.077","0.077","9.24094","4.6154","0.379","0.379","40.8531","2"
"060750312021","0.13179060463","0.13179060463","0.165999502","0.165999502","0.876","0.876","0.24577326268","0.24577326268","0.791997624","0.791997624","0.190999427","0.190999427","326.966","0","0.00033243","8.2","14.28","4.4834","0.0999997","0.0999997","3.87597","0.5207","0.183999448","0.183999448","40.6132","2"
"060750309003","0.18733000328","0.18733000328","0.21500000297","0.21500000297","0.536","0.536","0.07986100258","0.07986100258","0.93300001605","0.93300001605","0.07400000183",,"186.806","0","0.0305904","4.8954","8.6361","2.7757","0.08300000165","0.08300000165","6.58241","0.2606","0.13900000298","0.13900000298","40.6062","2"
"060750302012","0.119981","0.119981","0.134","0.134","0.41","0.41","0.171367","0.171367","0.912","0.912","0.1","0.1","209.846","0","0.00759228","4.3","8.28","2.8093","0.089","0.089","3.66667","3.1735","0.307","0.307","40.5663","2"
"060750154002","0.134989","0.134989","0.139","0.139","0.4","0.4","0.189221","0.189221","0.961","0.961","0.027",,"165.685","0","0","12.0948","23.0903","5.4432","0.096","0.096","8.33333","1.4668","0.417","0.417","40.5398","2"
"060750326021","0.12207640481","0.12207640481","0.15200169953",,"0.629995","0.629995","0.28571714532","0.28571714532","0.90101035769",,"0.22600243369","0.22600243369","179.68","0","0.00147164","4.3","8.28","2.8093","0.11400124363","0.11400124363","2.56975","1.8761","0.27300312864","0.27300312864","40.2664","2"
"060750217002","0.17185602328","0.17185602328","0.19500001557","0.19500001557","0.402","0.402","0.16474602104","0.16474602104","0.94100013884","0.94100013884","0.03900000071",,"174.903","0","0.0075514","3.6","9.91","1.9474","0.1090000051","0.1090000051","3.33637","2.1589","0.39100003892","0.39100003892","40.2396","2"
"060750167002","0.044489",,"0.074","0.074","0.227","0.227","0.203696","0.203696","0.984","0.984","0.006",,"117.25","0","0.00519784","6.3956","14.3118","3.6463","0.037",,"3.71921","2.1589","0.415","0.415","40.2329","2"
"060750227022","0.15829303144","0.15829303144","0.07400001467",,"0.319","0.319","0.06580702508",,"0.95900034542","0.95900034542","0.03700000733",,"49.7524","0","0.000551421","9.9","14.55","4.6817","0.04500000838",,"4.31699","17.613","0.27600011037","0.27600011037","40.2063","2"
"060750215004","0.148567","0.148567","0.11","0.11","0.368","0.368","0.120491","0.120491","0.941","0.941","0.046",,"117.83","0","0.00321023","3.6","9.91","1.9474","0.074",,"11.3529","2.1589","0.493","0.493","40.1796","2"
"060750329011","0.146477","0.146477","0.187","0.187","0.782","0.782","0.21172","0.21172","0.854","0.854","0.172","0.172","146.716","0","0.00131417","6.4","10.72","2.498","0.101","0.101","1.95094","1.8761","0.137","0.137","39.9597","2"
"060750326011","0.1261018739","0.1261018739","0.122999877",,"0.662","0.662","0.19743980256","0.19743980256","0.89699920069",,"0.118999881","0.118999881","183.671","0","0.00621245","4.3","8.28","2.8093","0.070999929","0.070999929","4.18871","1.8761","0.24999983578","0.24999983578","39.9196","2"
"060750126022","0.15214166781",,"0.09995585996","0.09995585996","0.156373","0.156373","0.07284786411",,"0.97157065331","0.97157065331","0.07096856968",,"-7.2048","0.00576534","0.000897436","0.0138","5.2034","0.0067","0.06497125565",,"3.73692","0.3448","0.54475928091","0.54475928091","39.8994","2"
"060750134002","0.10615","0.10615","0.138","0.138","0.218","0.218","0.118617","0.118617","0.966","0.966","0.014",,"157.623","0","0.00235923","12.1","23.1","5.4453","0.054",,"5.48011","0.3448","0.465","0.465","39.893","2"
"060750170002","0.07181700396","0.07181700396","0.1450000066","0.1450000066","0.226","0.226","0.11589301065","0.11589301065","0.99000005479","0.99000005479","0.00300000157",,"139.549","0","0.00322623","5.9727","6.7412","3.1593","0.06800000319","0.06800000319","4.29043","2.1589","0.5050000241","0.5050000241","39.8796","2"
"060750309006","0.18733","0.18733","0.215","0.215","0.536","0.536","0.079861","0.079861","0.933","0.933","0.074",,"164.25","0","0.0109571","7.9984","13.8074","3.9492","0.083","0.083","0","0.2606","0.139","0.139","39.6462","2"
"060750351006","0.161644","0.161644","0.171","0.171","0.675","0.675","0.209019","0.209019","0.871","0.871","0.103","0.103","57.4845","0","0.00217309","4.3","8.28","2.8093","0.079","0.079","0.34614","1.8761","0.248","0.248","39.6129","2"
"060750252003","0.189861","0.189861","0.1","0.1","0.509","0.509","0.275787","0.275787","0.947","0.947","0.013",,"87.6911","0","0.000971765","13.9","37.03","6.7351","0.061","0.061","3.62845","3.2195","0.256","0.256","39.573","2"
"060750165004","0.09530595305","0.09530595305","0.10200102","0.10200102","0.416994","0.416994","0.23774337741","0.23774337741","0.93800938","0.93800938","0.08300083",,"233.845","0","0.00247369","6.3981","14.3852","3.6502","0.09800098",,"2.1446","4.2073","0.3600036","0.3600036","39.5664","2"
"060750478021","0.147014","0.147014","0.14","0.14","0.699","0.699","0.294842","0.294842","0.825","0.825","0.112","0.112","204.132","0","0.000555786","4.3","12.69","2.7109","0.112","0.112","1.91939","4.6154","0.418","0.418","39.5598","2"
"060750478023","0.14701355896","0.14701355896","0.13999958","0.13999958","0.699001","0.699001","0.29484111547","0.29484111547","0.824997525","0.824997525","0.111999664","0.111999664","168.612","0","0.00000087128","4.3","12.69","2.7109","0.111999664","0.111999664","2.08189","4.6154","0.417998746","0.417998746","39.5598","2"
"060750301011","0.0854481014","0.0854481014","0.08799993055","0.08799993055","0.383999","0.383999","0.26993179816","0.26993179816","0.96900019291","0.96900019291","0.042999914","0.042999914","266.866","0","0.00357663","6.1371","13.65","3.5419","0.0859999175","0.0859999175","4.63641","3.7988","0.41999992074","0.41999992074","39.5464","2"
"060750168011","0.115951",,"0.062","0.062","0.426","0.426","0.234762","0.234762","0.971","0.971","0.011",,"125.534","0","0.000704304","6.438","14.5961","3.6902","0.081","0.081","7.67085","3.7988","0.48","0.48","39.5197","2"
"060750206003","0.0742349749","0.0742349749","0.10999997195","0.10999997195","0.273","0.273","0.17516795709","0.17516795709","0.9719997086","0.9719997086","0.02699999245",,"130","0","0","5.9","5.44","3.0756","0.13999989959","0.13999989959","11.9695","2.1589","0.49499980432","0.49499980432","39.5131","2"
"060750327002","0.14291657125","0.14291657125","0.178999463","0.178999463","0.656001","0.656001","0.21635235094","0.21635235094","0.840997477","0.840997477","0.178999463","0.178999463","155.826","0","0.00179593","4.3","8.28","2.8093","0.096999709","0.096999709","2.0432","1.8761","0.158999523","0.158999523","39.293","2"
"060750311002","0.138291","0.138291","0.131","0.131","0.541","0.541","0.165101","0.165101","0.941","0.941","0.069",,"150.792","0","0.00680764","5.4213","11.6387","2.9516","0.074","0.074","7.20723","0.2606","0.245","0.245","39.2529","2"
"060750135001","0.07445985108","0.07445985108","0.126999746","0.126999746","0.264001","0.264001","0.10686678627","0.10686678627","0.968998062","0.968998062","0.040999918",,"190.562","0","0.000433158","12.0845","23.1274","5.4393","0.083999832","0.083999832","4.27693","0.3448","0.633998732","0.633998732","39.2198","2"
"060750327006","0.14291685708","0.14291685708","0.178999821","0.178999821","0.656","0.656","0.21635278365","0.21635278365","0.840999159","0.840999159","0.178999821","0.178999821","167.753","0","0.00265919","4.3","8.28","2.8093","0.096999903","0.096999903","1.62206","1.8761","0.158999841","0.158999841","38.9663","2"
"060750332032","0.12060206063",,"0.09600021468","0.09600021468","0.579","0.579","0.37013551134","0.37013551134","0.92000097282","0.92000097282","0.12900018979","0.12900018979","71.7572","0","0","8","13.81","3.9498","0.10300012238","0.10300012238","1.24193","0.2606","0.24900036922","0.24900036922","38.9597","2"
"060750311003","0.138291","0.138291","0.131","0.131","0.541","0.541","0.165101","0.165101","0.941","0.941","0.069",,"188.638","0","0.00365498","8.2","14.28","4.4834","0.074","0.074","3.82593","0.2606","0.245","0.245","38.9463","2"
"060750327001","0.142917","0.142917","0.179",,"0.656","0.656","0.216353","0.216353","0.84100045003",,"0.179","0.179","148.324","0","0.00149762","4.3","8.28","2.8093","0.097","0.097","4.22915","1.8761","0.15900039513","0.15900039513","38.9397","2"
"060750128003","0.17277882722","0.17277882722","0.117999882","0.117999882","0.265001","0.265001","0.11471088529","0.11471088529","0.957999042","0.957999042","0.016999983",,"18.9713","0","0.00399551","0","5.159","0","0.055999944","0.055999944","5.20833","0.3448","0.4999995","0.4999995","38.8861","2"
"060750170001","0.071817","0.071817","0.145","0.145","0.226","0.226","0.115893","0.115893","0.99","0.99","0.003",,"185.614","0","0.00248101","6.1347","9.6406","3.3458","0.068","0.068","8.13872","2.1589","0.505","0.505","38.8597","2"
"060750309004","0.18733","0.18733","0.215","0.215","0.536","0.536","0.079861","0.079861","0.933","0.933","0.074",,"162.777","0","0.00614731","4.8757","8.6029","2.7669","0.083","0.083","5.65709","0.2606","0.139","0.139","38.6129","2"
"060750330002","0.17483101803","0.17483101803","0.15900002196","0.15900002196","0.644","0.644","0.22560600594",,"0.85500009925","0.85500009925","0.11500000549",,"169.073","0","0.00268338","6.4","10.72","2.498","0.07900000932","0.07900000932","4.09357","1.8761","0.23000002196","0.23000002196","38.593","2"
"060750303013","0.129898","0.129898","0.184","0.184","0.514","0.514","0.128288","0.128288","0.909","0.909","0.127","0.127","354.595","0","0.00261687","4.3034","8.2951","2.8044","0.078","0.078","8.48564","0.2606","0.292","0.292","38.5664","2"
"060750132001","0.128435","0.128435","0.235","0.235","0.197","0.197","0.071505",,"0.994","0.994","0.015",,"131.15","0","0","7.9465","16.9691","3.5767","0.069","0.069","6.4568","0.3448","0.47","0.47","38.5531","2"
"060750204013","0.062136","0.062136","0.086","0.086","0.221","0.221","0.088034","0.088034","0.981","0.981","0.021",,"165.136","0","0.00312893","5.9","5.44","3.0756","0.08",,"9.92066","2.1589","0.45","0.45","38.5263","2"
"060750263021","0.18356912882","0.18356912882","0.12900012417","0.12900012417","0.837","0.837","0.22379632198","0.22379632198","0.78700057582","0.78700057582","0.1460002647","0.1460002647","224.035","0","0.000972526","8.2208","14.2975","4.5043","0.09500008803","0.09500008803","4.37243","0.5207","0.1600001249","0.1600001249","38.2798","2"
"060750156001","0.17346614162","0.17346614162","0.09900014582","0.09900014582","0.465999","0.465999","0.27454219851","0.27454219851","0.93700100819","0.93700100819","0.11800002833",,"202.94","0","0.00319273","3.2","6.69","1.9236","0.09600010071","0.09600010071","6.08614","4.6154","0.40900043748","0.40900043748","38.193","2"
"060750171023","0.12778561664","0.12778561664","0.04999985",,"0.236001","0.236001","0.15863052411","0.15863052411","0.99999795742",,"0",,"258.694","0","0.00617453","6.4","14.3899","3.6513","0.041999874","0.041999874","10.4559","3.7988","0.35699976961","0.35699976961","38.193","2"
"060750170003","0.07181673905","0.07181673905","0.14499944163","0.14499944163","0.226003","0.226003","0.11589255541","0.11589255541","0.98999623933","0.98999623933","0.002999988",,"227.671","0","0.00228516","6.0894","8.8294","3.2936","0.06799974114","0.06799974114","9.37082","2.1589","0.50499806834","0.50499806834","38.1864","2"
"060750308004","0.174006","0.174006","0.212","0.212","0.485","0.485","0.057373",,"0.958","0.958","0.053",,"182.924","0","0.0340274","6.1983","10.7071","3.0678","0.09","0.09","2.25919","0.2721","0.212","0.212","37.9662","2"
"060750330004","0.17483101176","0.17483101176","0.15900001068","0.15900001068","0.644","0.644","0.2256060073","0.2256060073","0.8550000562","0.8550000562","0.11500000669","0.11500000669","71.9109","0","0.000533857","7.0757","12.025","3.1111","0.07900000393","0.07900000393","0.874891","1.8761","0.23000000877","0.23000000877","37.953","2"
"060750331004","0.19175402213","0.19175402213","0.17400003182","0.17400003182","0.67","0.67","0.11896126505","0.11896126505","0.91600040728","0.91600040728","0.10900007203",,"58.2001","0","0.000876084","8","13.81","3.9498","0.06400004117","0.06400004117","4.89215","0.2606","0.14300014506","0.14300014506","37.9463","2"
"060750310002","0.19150605141","0.19150605141","0.17300004902","0.17300004902","0.578","0.578","0.15037406346","0.15037406346","0.93600034898","0.93600034898","0.10700002725",,"259.177","0","0.00569183","8.1977","14.276","4.4822","0.0960000282","0.0960000282","5.57621","0.2606","0.17400009017","0.17400009017","37.9397","2"
"060750328021","0.136478","0.136478","0.175","0.175","0.803","0.803","0.24805","0.24805","0.84","0.84","0.208","0.208","301.492","0","0.000260958","5.8774","10.1128","2.5755","0.115","0.115","2.24888","1.8761","0.274","0.274","37.9332","2"
"060750302011","0.119981","0.119981","0.134","0.134","0.41","0.41","0.171367","0.171367","0.912","0.912","0.1","0.1","208.125","0","0.00333226","4.3","8.28","2.8093","0.089","0.089","3.99315","3.1704","0.307","0.307","37.8997","2"
"060750301012","0.0854478291","0.0854478291","0.087999824","0.087999824","0.384001","0.384001","0.26993146014","0.26993146014","0.968998062","0.968998062","0.042999914",,"265.222","0","0.00233558","4.2903","8.3133","2.7956","0.085999828","0.085999828","10.3751","3.7988","0.41999916","0.41999916","37.8531","1"
"060750204012","0.06213601261","0.06213601261","0.0860000266","0.0860000266","0.221","0.221","0.08803402367","0.08803402367","0.98100018524","0.98100018524","0.02100000358",,"363.203","0","0.00882134","5.5252","6.1685","2.8918","0.08000002282",,"19.0204","2.1589","0.45000009469","0.45000009469","37.853","1"
"060750313021","0.17333280046","0.17333280046","0.13399986044","0.13399986044","0.87","0.87","0.3831384594","0.3831384594","0.79999910388","0.79999910388","0.18299974638","0.18299974638","285.138","0","0","8.0011","13.8127","3.9528","0.11499986717","0.11499986717","2.29885","0.5207","0.21499974576","0.21499974576","37.6199","1"
"060750313012","0.174113","0.174113","0.152","0.152","0.819","0.819","0.267079","0.267079","0.833","0.833","0.133","0.133","210.088","0","0.000617781","7.7683","13.4238","3.8621","0.115","0.115","3.17461","0.5141","0.208","0.208","37.6198","1"
"060750310003","0.19150600348","0.19150600348","0.17300000404","0.17300000404","0.578","0.578","0.15037400887","0.15037400887","0.93600002182","0.93600002182","0.10700000535",,"238.002","0","0.00393255","7.7423","13.4994","4.2503","0.09600000342","0.09600000342","4.06752","0.2606","0.17400000412","0.17400000412","37.613","1"
"060750351005","0.16164418119","0.16164418119","0.17100014833","0.17100014833","0.675","0.675","0.20901925566","0.20901925566","0.87100099508","0.87100099508","0.10300013081","0.10300013081","67.2432","0","0.000746444","4.3","8.28","2.8093","0.07900009577","0.07900009577","2.06825","1.8761","0.24800028731","0.24800028731","37.6063","1"
"060750328023","0.136478","0.136478","0.175","0.175","0.803","0.803","0.24805","0.24805","0.84","0.84","0.208","0.208","269.71","0","0.000191973","4.3032","8.2837","2.8088","0.115","0.115","3.01432","1.8761","0.274","0.274","37.5932","1"
"060750305002","0.14419","0.14419","0.269","0.269","0.471","0.471","0.164066","0.164066","0.896","0.896","0.075","0.075","546.313","0","0.00102694","3.6","9.91","1.9474","0.206","0.206","4.44984","0.2606","0.333","0.333","37.5865","1"
"060750311005","0.138291","0.138291","0.131","0.131","0.541","0.541","0.165101","0.165101","0.941","0.941","0.069",,"229.903","0","0.0108242","4.347","8.8648","2.4565","0.074","0.074","8.13481","0.4187","0.245","0.245","37.5796","1"
"060750128004","0.172779","0.172779","0.118","0.118","0.265","0.265","0.114711","0.114711","0.958","0.958","0.017",,"7.51802","0","0.00421188","0","5.16","0","0.056","0.056","3.58852","0.3448","0.5","0.5","37.5661","1"
"060750214003","0.147731","0.147731","0.097","0.097","0.306","0.306","0.070252","0.070252","0.964","0.964","0.006",,"140.641","0","0.0144426","5.8927","5.4541","3.072","0.042",,"7.98403","2.1589","0.363","0.363","37.5462","1"
"060750204011","0.06213599375","0.06213599375","0.08600000525","0.08600000525","0.221","0.221","0.08803399296","0.08803399296","0.98099969274","0.98099969274","0.02099998901","0.02099998901","244.202","0","0.00303996","5.9019","5.4743","3.0778","0.07999999404",,"14.6359","2.1589","0.44999988377","0.44999988377","37.5197","1"
"060750132003","0.12843515732","0.12843515732","0.23500006886","0.23500006886","0.196999","0.196999","0.07150509731",,"0.99400068968","0.99400068968","0.01500002437",,"89.6296","0","0.000327178","6.2567","14.4329","2.8157","0.0690000573","0.0690000573","3.87597","0.3448","0.47000023415","0.47000023415","37.2397","1"
"060750426023","0.206787","0.206787","0.153","0.153","0.45","0.45","0.165313","0.165313","0.905","0.905","0.087",,"121.003","0","0.00300959","3.5867","8.7993","2.2004","0.093","0.093","2.70782","4.6154","0.271","0.271","37.2396","1"
"060750129023","0.072392",,"0.115","0.115","0.272","0.272","0.137145","0.137145","0.983","0.983","0.025",,"11.8385","0","0.00106793","0","5.16","0","0.038",,"4.17101","0.3448","0.551","0.551","37.2262","1"
"060750302023","0.09660105196","0.09660105196","0.08700007361","0.08700007361","0.514","0.514","0.24255105132","0.24255105132","0.94200036363","0.94200036363","0.0560000508",,"257.249","0","0.00550633","4.3","8.28","2.8093","0.0240000312",,"7.11308","1.5125","0.40300011681","0.40300011681","37.213","1"
"060750204021","0.06686008117","0.06686008117","0.14100006256","0.14100006256","0.296","0.296","0.12548406259","0.12548406259","0.98200047157","0.98200047157","0.01900001225",,"529.939","0","0.00177192","4.1626","8.8166","2.2234","0.12100003692",,"6.6576","2.1589","0.50200015224","0.50200015224","37.1998","1"
"060750214001","0.147731","0.147731","0.097","0.097","0.306","0.306","0.070252","0.070252","0.964","0.964","0.006",,"130.658","0","0.00332617","6.1515","6.4329","3.1906","0.042",,"14.0536","2.1589","0.363","0.363","37.1996","1"
"060750351004","0.16164398581","0.16164398581","0.17099994971","0.17099994971","0.675","0.675","0.20901899903","0.20901899903","0.87099993878","0.87099993878","0.10300000345","0.10300000345","74.054","0","0.000667481","4.3","8.28","2.8093","0.07899999894","0.07899999894","1.13895","1.8761","0.24799998581","0.24799998581","36.9463","1"
"060750157004","0.061339","0.061339","0.097","0.097","0.495","0.495","0.242024","0.242024","0.933","0.933","0.05",,"218.313","0","0.00245246","5.0637","11.1745","2.9298","0.081","0.081","1.67112","4.6154","0.342","0.342","36.9064","1"
"060750134001","0.10614968155","0.10614968155","0.137999586","0.137999586","0.218002","0.218002","0.11861664415","0.11861664415","0.965997102","0.965997102","0.013999958",,"154.027","0","0","12.1","23.1","5.4453","0.053999838",,"7.01754","0.3448","0.464998605","0.464998605","36.8798","1"
"060750305001","0.14419","0.14419","0.269","0.269","0.471","0.471","0.164066","0.164066","0.896","0.896","0.075","0.075","558.279","0","0.0005607","4.3565","8.4397","2.3185","0.206","0.206","2.46305","0.2606","0.333","0.333","36.6065","1"
"060750133001","0.19698980301","0.19698980301","0.16999983","0.16999983","0.289001","0.289001","0.17837782162","0.17837782162","0.957999042","0.957999042","0.063999936","0.063999936","168.182","0","0.00113706","5.121","10.2302","2.6822","0.117999882","0.117999882","7.57576","0.3448","0.378999621","0.378999621","36.5597","1"
"060750303011","0.1298980931","0.1298980931","0.18400008823","0.18400008823","0.514","0.514","0.12828810561","0.12828810561","0.90900050175","0.90900050175","0.12700006116","0.12700006116","286.224","0","0.00682375","4.3","8.28","2.8093","0.07800004168","0.07800004168","2.98832","0.2606","0.29200012936","0.29200012936","36.273","1"
"060750211001","0.149512","0.149512","0.114","0.114","0.32","0.32","0.146593","0.146593","0.985","0.985","0.01",,"105.64","0","0.00119807","6.1609","6.4702","3.1949","0.092","0.092","6.58288","2.1589","0.323","0.323","36.2263","1"
"060750216001","0.09734709778","0.09734709778","0.14900007559","0.14900007559","0.455","0.455","0.1317190805","0.1317190805","0.9460006124","0.9460006124","0.00900002961",,"185.235","0","0.00223578","3.6","9.91","1.9474","0.08100004981",,"6.27884","2.1589","0.36700031604","0.36700031604","36.2197","1"
"060750313013","0.174113","0.174113","0.152","0.152","0.819","0.819","0.267079","0.267079","0.833","0.833","0.133","0.133","260.54","0","0.000700669","8.0107","13.8353","3.9791","0.115","0.115","1.49142","0.5207","0.208","0.208","35.9665","1"
"060750428003","0.27619863167","0.27619863167","0.20299959364","0.20299959364","0.327001","0.327001","0.09758224005",,"0.97099911289","0.97099911289","0.03600015108",,"32","0","0.0348313","3.8325","10.6475","2.3936","0.06499994742","0.06499994742","1.98117","0.3448","0.2200001673","0.2200001673","35.9527","1"
"060750326013","0.126102","0.126102","0.123","0.123","0.662","0.662","0.19744","0.19744","0.897","0.897","0.119","0.119","205","0","0.00437383","4.3","8.28","2.8093","0.071","0.071","1.09722","1.8761","0.25","0.25","35.9463","1"
"060750326012","0.12610186982","0.12610186982","0.12299989028","0.12299989028","0.662","0.662","0.1974397794","0.1974397794","0.89699913352","0.89699913352","0.1189998637","0.1189998637","193.136","0","0.00324452","4.3","8.28","2.8093","0.07099994851","0.07099994851","2.8169","1.8761","0.24999981223","0.24999981223","35.933","1"
"060750157003","0.06133873921","0.06133873921","0.09699952843","0.09699952843","0.495003","0.495003","0.24202269818","0.24202269818","0.93299516545","0.93299516545","0.04999972145",,"207.061","0","0.000816212","3.2076","6.7084","1.9277","0.08099959027","0.08099959027","4.79767","4.6153","0.34199827928","0.34199827928","35.8731","1"
"060750211003","0.14951186187","0.14951186187","0.11399987764","0.11399987764","0.32","0.32","0.14659278332","0.14659278332","0.98499907987","0.98499907987","0.00999998653",,"168.751","0","0.00301669","5.9","5.44","3.0756","0.09199986174",,"11.8932","2.1589","0.32299974934","0.32299974934","35.873","1"
"060750301014","0.085448","0.085448","0.088","0.088","0.384","0.384","0.269932","0.269932","0.969","0.969","0.043",,"271.849","0","0.00171859","4.273","8.3428","2.7761","0.086","0.086","7.91936","3.2619","0.42","0.42","35.8598","1"
"060750351002","0.161644","0.161644","0.171","0.171","0.675","0.675","0.209019","0.209019","0.871","0.871","0.103","0.103","68.7302","0","0","4.3","8.28","2.8093","0.079","0.079","2.74863","1.8761","0.248","0.248","35.5997","1"
"060750217003","0.171856","0.171856","0.195","0.195","0.402","0.402","0.164746","0.164746","0.941","0.941","0.039",,"206.399","0","0.000948892","3.6","9.91","1.9474","0.109","0.109","5.78496","2.1589","0.391","0.391","35.5531","1"
"060750130004","0.08949","0.08949","0.142","0.142","0.186","0.186","0.143991","0.143991","0.965","0.965","0.008",,"33.4361","0","0.000497877","0","5.16","0","0.057",,"6.86912","0.3448","0.485","0.485","35.5463","1"
"060750328013","0.185419","0.185419","0.208","0.208","0.723","0.723","0.222082","0.222082","0.847","0.847","0.17","0.17","267.323","0","0.00128254","6.4","10.72","2.498","0.11","0.11","0.272331","1.8761","0.161","0.161","35.2998","1"
"060750311004","0.13829107226","0.13829107226","0.13100006528","0.13100006528","0.541","0.541","0.16510105674","0.16510105674","0.94100035318","0.94100035318","0.06900004037",,"236.433","0","0.002537","8.198","14.2766","4.4824","0.07400003622","0.07400003622","5.35046","0.2606","0.24500006565","0.24500006565","35.2664","1"
"060750171021","0.12778587011","0.12778587011","0.0500000033","0.0500000033","0.236001","0.236001","0.15863077339","0.15863077339","0.99999895194","0.99999895194","0",,"274.183","0","0.00457909","6.3987","14.3879","3.6505","0.04199997875","0.04199997875","7.55735","3.7988","0.3569997079","0.3569997079","35.1997","1"
"060750327005","0.142917","0.142917","0.179","0.179","0.656","0.656","0.216353","0.216353","0.841","0.841","0.179","0.179","233.043","0","0.0010317","4.3","8.28","2.8093","0.097","0.097","2.93501","1.8761","0.159","0.159","34.9531","1"
"060750601001","0.24647796449","0.24647796449","0.02977579718","0.02977579718","0.22186","0.22186","0.09974293141",,"0.99252610151","0.99252610151","0.00694769526",,"-6.75712","0.0555552","0.00136021","0.0184","0.0511","0.0114","0.04664873345","0.04664873345","0.193517","0.3422","0.28684005788","0.28684005788","34.9527","1"
